categoria,descricao,ean,preco,titulo,url,titulo_cb,loja,titulo_pp,k-1,k-1-qtd,k-1-qtd/1,k-10,k-10-qtd,k-10-qtd/10,k-50,k-50-qtd,k-50-qtd/50,match_rank,1/match_rank,match_rank/total
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 4 Bocas Braslar Sirius Plus Com Acendedor - 10010076 Fogao 4b braslar sirius plus com acend - 10010076 Cor: branco - voltagem: sem voltagem Descrição: - mesa de inox com bordas dobradas; - queimadores estampados; - puxador do forno tubular arredondado; - forno com tecnologia easy clean. Dimensões: - altura: 86cm; - largura: 46,7cm; - profundidade: 54cm.",7898385060855,"R$ 813,09",Fogão 4 Bocas Braslar Sirius Plus Com Acendedor - 10010076,https://www.americanas.com.br/produto/3310570316,fogão 4 bocas braslar sirius plus com acendedor - 10010076,americanas,Fogão 4 Bocas Braslar Sirius Plus Com Acendedor  10010076,1,1,1,1,4,0.4,1,4,0.08,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042Simples e eficiente, o linha Waves de Fogões da Itatiaia é tudo que a sua cozinha precisa. Sua mesa de vidro duplo com grafismo, Queimadores de alumínio, garantindo mais estilo e durabilidade, e seu forno autolimpante conta com 51 litros de capacidade, do tamanho certo para suas receitas. Selo Conpet O Selo Conpet, tem por objetivo orientar o consumidor no ato da compra, indicando os produtos que apresentam os melhores níveis de eficiência em consumo de gás (combustível não renovável). Este produto está classificado com \""Selo A\"", com maior eficiência de consumo de gás, garantindo mais economia e menos danos ao meio-ambiente. Características Além de contar com uma mesa com queimadores de alumínio, o Fogão Waves, da Itatiaia ainda conta com forno de 88 litros para preparar as mais diversas receitas. Seus pés altos facilitam a limpeza do piso, evitando o acúmulo de sujeiras e gorduras. Especificações Técnicas - Marca: Itatiaia - Modelo/Referência: Waves / 3700000014 - Tensão: Bivolt - Número de Bocas: 4 - Tipo: Gás - Potência: 0,6 w - Potência Mesa: 7,1 kW - Consumo: Não Informado pelo Fabricante - Classificação Energética: a - Material: Não informado pelo Fabricante - Cor: Preto - Capacidade do forno: 51 l - Função Estufa: Não - Forno com grill: Não - Recursos: Grafismo na mesa; - Acendimento automático; - Luz no Forno; - 1 Prateleira no Forno - Dimensões do produto com a tampa fechada (LxAxP): 51,5 x 88,5 x 59,7cm - Dimensões do produto com a tampa aberta (LxAxP): 51,5 x 127,6 x 62 cm - Dimensões da Embalagem (LxAxP): 52 x 128,5 x 62 cm - Peso Bruto: 23,6 kg - Garantia: 3 meses",7892946327388,"R$ 715,25",Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042,https://www.americanas.com.br/produto/4825196685,fogão itatiaia waves 4 bocas all black bivolt 3700000042,americanas,Fogão Itatiaia Waves 4 Bocas All Black Bivolt 3700000042,0,0,0,1,1,0.1,1,2,0.04,8,0.125,0.010958904109589041
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Deixe a sua cozinha ainda mais aconchegante e equipada. Esse belo fogão é a combinação do moderno com o sofisticado, seus pratos preferidos ficam ainda mais bonitos e apetitosos. Com ele você ganha praticidade, agilidade e qualidade na sua cozinha. Tudo para facilitar o seu dia a dia. Itens Inclusos: 1 Manual de Instruções Modelo: Waves Cor: Preto Potência: 2,0 kw Consumo: 7,1 Kw/h Consumo do Forno: 0,097 Kg/h Rendimento médio dos queimadores: 64% Tensão: Bivolt Tipo de gás: glp Acendimento: Automático Material queimadores: Alumínio Material puxador: Alumínio escovado Material porta: Vidro duplo Material das trempe: Aço esmaltado Material da mesa: Aço brilhante Material da tampa: Vidro Material interno: Lã de vidro / Aço Manípulos: Injetado e metalizado Controle integrado na mesa: Sim Classificação energética: a Capacidade do forno: 51 Litros Quantidade de queimadores: 4 Quantidade de pés: 4 Quantidade de Manípulos: 5 Quantidade de prateleiras do forno: 1 Quantidade de níveis de altura das prateleiras: 3 Possui luz de forno: Sim Possui lâmpada do forno inclusa: Sim Possui manípulos removíveis: Sim Possui tripla chama: Não Possui prateleira deslizante: Sim Possui grafismo no tampão: Sim Possui trempe Individual: Não Possui forno autolimpante: Sim Possui trava de segurança do forno: Não Possui proteção térmica traseira: Sim Porta do forno com dobradiça multiestágio: Sim Possui pés niveladores: Sim Possui bandeja coletora de resíduos: Não Possui grill no forno: Não Possui estufa móvel: Não Possui Timer: Não Potência dos queimadores pequenos: 1,7 kw Potência dos queimadores médios: 1,85 kw Potência elétrica nominal máxima para 127 v: 7W Potência elétrica nominal máxima para 220 v: 16W Tipo de fogão: Piso Tipo de queimadores: 2 Médios e 2 Pequenos Espessura da tampa: 3,2 mm Geometria do vidro: Liso plano Variação de temperatura: 160 à 270 graus Acabamento grade: Esmaltado Acabamento mesa: Polido Acabamento puxador: Escovado Marca: Itatiaia Conteúdo da embalagem: 1 Fogão Dimensões aproximadas do produto: 89 x 49 x 60 cm (a x L x c) Dimensões aproximadas da embalagem: 83 x 51 x 63 cm (a x L x c) Peso aproximado do produto: 20,7 kg Peso aproximado da embalagem: 23,6 Kg Informações Adicionais: Para limpeza usar pano umedecido e detergente neutro Produtos de decoração não inclusos. Imagens meramente ilustrativas. As cores dos objetos podem sofrer alterações devido a luminosidade, configurações do monitor e até mesmo a percepção do usuário.",7892946327388,"R$ 676,72",Fogão Gás Itatiaia Waves 4 Bocas Acendimento Automático Bivolt Preto,https://www.americanas.com.br/produto/79976497,fogão gás itatiaia waves 4 bocas acendimento automático bivolt preto,americanas,Fogão Gás Itatiaia Waves 4 Bocas Acendimento Automático Bivolt Preto,0,0,0,0,0,0.0,1,2,0.04,19,0.05263157894736842,0.026027397260273973
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático Conte com o design e praticidade Itatiaia para sua cozinha com o Fogão 4 bocas Itatiaia Waves - Branco. Além de deixar sua rotina muito mais prática ele conta com design robusto e detalhes que agregam beleza ao projeto de sua cozinha. Seus manípulos possuem sinalização de posição para facilitar sua rotina e queimadores de alumínio com a potência ideal para fazer qualquer receita. O forno auto limpante possui luz interna blindada, vidro duplo com design moderno, uma prateleira fixa e prático puxador de alumínio escovado com design moderno. Características Técnicas: Manípulos com sinalização Porta do forno com vidro duplo Luz interna blindada Puxador de alumínio Pés altos para facilitar a limpeza Revestimento do forno catalítico Trempes integradas Número de bocas 4 Acendimento automático Forno autolimpante Sim Prateleiras do forno 1 Luz no forno Sim Botões removíveis Sim Capacidade do forno (litros) 51 Potência dos queimadores - Médio: 1,85 kw - Pequeno: 1,7 kw Consumo de Energia A (menos 25% de consumo) Voltagem bivolt Conteúdo da Embalagem: 1x Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático Dimensões: Altura: 88.5 cm Largura: 48.9 cm Profundidade: 59.7 cm Peso: 20.7 kg Garantia do Fornecedor de 12 Meses",7892946310397,"R$ 715,25",Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,https://www.americanas.com.br/produto/119725818,fogão de piso itatiaia waves 4 bocas acendimento automático,americanas,Fogão de Piso Itatiaia Waves 4 Bocas Acendimento Automático,0,0,0,0,0,0.0,1,2,0.04,12,0.08333333333333333,0.01643835616438356
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fogão 4 Bocas Preto com Mesa de Vidro Atlas Mônaco Top Glass Foi Feito para Esbanjar Praticidade e Inovação na Sua Cozinha! Tão eficiente quanto a linha Mônaco, o fogão conta com o diferencial da mesa de vidro, trazendo sofisticação e mais praticidade na hora da limpeza. Além disso, o produto também possui acendimento automático, grades individuais de aço esmaltado com 6 pontos de apoio, puxador em aço esmaltado, pés altos e robustos e botões removíveis. A versão 4 bocas possui 2 queimadores de 1,7kW e 2 queimadores Família de 2,0kW. O forno possui visor amplo, que permite enxergar tudo o que está dentro, capacidade de 50 litros, 1 grade deslizante com 2 regulagens de altura e porta com vidro duplo - que preserva o calor. ficha técnica: Saiba tudo que vem com o seu Atlas Voltagem: Bivolt Cor: Preto Linha: Mônaco Top Glass Quantidade de bocas: 4 bocas Tipo de acendimento: Automático Acabamento da Mesa: Vidro Temperado Instalação: Fogão de Piso Turbo Convecção: Não Grill: Não Funcionamento: Gás Capacidade do forno: 50 Litros Acabamento do forno: Limpa Fácil Luz no forno: Não Vidro do forno: Vidro Duplo Tampa: Não Trempes: Individual em Aço Estmaltado com 6 pontos de apoio Grades do forno: 1 Grade deslizante com 2 regulagens de altura Timer Digital: Não Botões Removíveis: Sim Fabricação: Nacional Potência dos queimadores: 2Q Ramal de 1,7kW e 2Q Ramal de 2,0kW Sistema Corta/Bloqueia Gás: Sim Eficiência Energética: A Dimensões do Produto (l x A x p) 48,0 x 87,9 x 59,5 cm Peso sem embalagem: 22,9 kg Dimensões da Embalagem (l x A x p) 49,8 x 90,8 x 62,4 cm Peso com embalagem: 24,7 kg Garantia: 12 Meses",7897180505134,"R$ 719,00",Fogão a Gás 4 Bocas Mônaco Top Glass Preto - Bivolt,https://www.americanas.com.br/produto/5159425334,fogão a gás 4 bocas mônaco top glass preto - bivolt,americanas,Fogão a Gás 4 Bocas Mônaco Top Glass Preto  Bivolt,1,1,1,1,3,0.3,1,4,0.08,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Prepare deliciosas receitas de forma rápida e prática com o Fogão Mônaco da Atlas. Ele possui acendimento automático e forno limpa fácil tornando a limpeza muito mais simples.Modelo: MônacoPN: 1521002Cor: BrancoMarca: AtlasQuantidade de bocas: 5 bocasTipo de produto: Fogão de PisoTipo de Gás: GLPAcendimento Automático: SimMesa em aço inox: SimTampa: Vidro temperadoTrempe Dupla em aço esmaltadoManípulos removíveis: SimCapacidade do forno: 86,5 litrosForno Limpa Fácil: SimVisor amplo da porta do fornoPorta do forno com vidro duplo: Sim01 Grade deslizante com 02 regulagensPotência dos queimadores:2 queimadores Ramal 1,7kW2 queimadores Ramal 2,0kW1 queimador Megachama 3,0kWSistema bloqueia gás: SimClassificação energética: AVoltagem: BivoltConteúdo da embalagem:01 x Fogão 5 bocas Mônaco BrancoGarantia: 12 meses com o fabricanteFabricante: AtlasDimensão do produto (A x L x P): 85,3 x 75,9 x 57,3 cmPeso: 25,3 KgTelefone de atendimento: 0800 707 1696 / (11) 2388-8213",7897180500214,"R$ 711,92",Fogão 5 Bocas à Gás Atlas Acendimento Automático e Forno Limpa Fácil Mônaco Branco Bivolt,https://www.americanas.com.br/produto/3069798743,fogão 5 bocas à gás atlas acendimento automático e forno limpa fácil mônaco branco bivolt,americanas,Fogão 5 Bocas à Gás Atlas Acendimento Automático e Forno Limpa Fácil Mônaco Branco Bivolt,0,0,0,0,0,0.0,1,1,0.02,12,0.08333333333333333,0.01643835616438356
/categoria/eletrodomesticos/fogao/fogao-de-piso,"O Fratello possui visor panorâmico para que você tenha a melhor visualização de suas receitas, e está disponível em preto fosco, inox e branco. Ele tem acendimento automático total dos queimadores da mesa e do forno, e painel inclinado, que oferece mais conforto no manuseio dos botões. O forno possui interior total clean, e seus pés são mais altos, o que facilita a limpeza de sua cozinha. Painel ergonômico: Botões inclinados e removíveis para maior praticidade na limpeza e modernidade na hora de cozinhar. Forno com visor panorâmico: O maior da categoria, ótimo para visualizar seus assados. Pés altos: Facilidade na hora da limpeza de sua cozinha. Fratello: surpreendente em cada detalhe: Com soluções para um dia a dia mais prático, ele é a escolha certa para cozinhas eficientes e bem decoradas. Conheça o design do fratello e surpreenda-se!Características: Tipo de gás: glp (conversível para gn); Acabamento do interior do forno: Total Clean Capacidade do forno: 48,1 litros; Tipo de acendimento: acendimento automático total, na mesa e no forno; 01 queimador família: 2000 watts de potência; 03 queimadores médio: 1700 watts de potência; Potência do queimador do forno: 1900 watts de potência; Classificação eficiência energética: a na mesa e no forno; Tensão: bivolt. Especificações: Dimensões do fogão: Altura: 87 cm; Largura: 48,5 cm; Profundidade: 55 cm; Peso: 16,8 kg. Dimensões do forno: Altura: 30,5 cm; Largura: 38 cm; Profundidade: 41 cm.Garantia: 01 ano (3 meses de garantia legal e mais 9 meses de garantia especial concedida pela Mueller)",7908156900867,"R$ 711,56",Fogao Mueller Fratello 4bc G6/G5 601195001-Stile,https://www.americanas.com.br/produto/3943377321,fogao mueller fratello 4bc g6/g5 601195001-stile,americanas,Fogao Mueller Fratello 4bc G6G5 601195001Stile,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.028767123287671233
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características do Produto Tipo: Fogão de Piso Acendimento: Manual Queimadores: 1 Grande e 3 Médios Trempe dos Queimadores: Esmaltadas Mesa Queimadores: Inox Tampa de Vidro: Não Botões: Removíveis Válvula de Segurança: Sim Luz no Forno: Não Prateleiras no Forno: Uma Fixa Revestimento Forno: Esmalte Easy Clean Temperatura: 5 Posições de 180°C até 290°C Função Grill: Não Timer Grill: Não Timer Gás: Não Espeto Giratório: Não Bandeja Coletora de Resíduos: Não Porta Removível: Sim Porta do Forno: Visor Incolor Vidro Duplo na Porta: Sim Puxador da Porta: Aço Pintado Estufa: Fixa Entrada de Gás: Uma entrada (lado esquerdo visto de frente) Marca: Venax Especificações Técnicas Alimentação: Gás glp (a conversão para Gás Natural não é coberta pela garantia) Classificação Energética: ""A"" Etiquetas: ence E conpet Garantia: 1 Ano Potência Queimador do Forno: 2,30 kW Potência Queimadores Mesa: 1,35 kW(queim. Médio); 1,80 kW(queim. Grande) Dimensões Internas do Forno(LxPxA): 378x470x290(mm) Volume do Forno: 51,8 l L - largura / P - profundidade / A - altura",7899552143579,"R$ 783,00",Fogao A gas da vinci 4 Q preto fosco gás glp,https://www.americanas.com.br/produto/1498813905,fogao a gas da vinci 4 q preto fosco gás glp,americanas,Fogao A gas da vinci 4 Q preto fosco gás glp,0,0,0,0,0,0.0,0,0,0.0,110,0.00909090909090909,0.1506849315068493
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características - Acendimento Manual - 04 bocas - Manípulos resistentes e fáceis de limpar - Pés altos e resistentes - Queimador com acabamento Esmaltado Brilhante - 2 Queimadores Pequenos: 1.7 kW - 2 Queimadores Médios: 2.0 kW - Forno com PraDimensões e Peso - Altura: 85,8 cm - Largura: 48,9 cm - Profundidade: 58,8 cm - Peso: 19 Kg Garantia - 1 ano -: - Importante - As Imagens são meramente ilustrativas. Os demais itens e objetos de decoração não acompanham o produto. - Confira as dimensões deste produto e certifique-se de que passará normalmente por elevadores, portas, escadas e/ou corredores de sua moradia. Bem como sua acomodação. - Em caso de divergência, o preço válido é o do Carrinho de Compras. - Ofertas e condições válidas somente para compras via Internet. - Em prédios que não possuem elevador de carga, algumas mercadorias serão entregues pela escada até o 4º (quarto) andar. - Fogão vem preparado para receber gás do tipo glp (Botijão). Para converter para Gás Natural (Encanado), é preciso contratar um técnico de empresa autorizada pela marca do fogão. Caso contrário o produto poderá perder a garantia. Pesquise na página ou telefone da marca a autorizada mais próxima de você. A Móveis Simonetti não realiza, nem se responsabiliza pelo serviço de conversão do gás.",7892946333266,"R$ 529,90",Fogão 4 Bocas Itatiaia Star Preto Bivolt,https://www.americanas.com.br/produto/1435594451,fogão 4 bocas itatiaia star preto bivolt,americanas,Fogão 4 Bocas Itatiaia Star Preto Bivolt,0,0,0,1,1,0.1,1,2,0.04,3,0.3333333333333333,0.00410958904109589
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão Star 4 Bocas Branco Bivolt - Itatiaia Acendimento automático economia e praticidade para a cozinha. Durável e Fácil de Usar, manípulos resistes e fáceis de limpar, Forno Autolimpante. Pés altos e Resistentes, Queimadores de Alumínio robustos, proporciona mais potência e rapidez no cozimento. Características Queimadores de aluminio Botões com grafismo Acendimento automatico Forno autolimpante Trempes Resistentes Pés robustos Puxador ergonômico Especificações Técnicas Garantia: 12 meses Tensão: Bivolt Altura com tampa aberta: 1,25 Largura: 48,9 Peso bruto (Kg): 19,4 Peso líquido (Kg): 19,4 Prateleira: 1 fixa Quantidade de Prateleiras: 1 Quantidade de Pés: 4 Puxadores: Plástico Recomendações de Uso, Manutenção e Limpeza: Pano umedecido e detergente neutro Tipo de Mesa: Polida Trempe Individual: Integrado Tipo de Trempe: Arame redondo Acendimento: Automático Quantidade de Queimadores: 4 Volume (lts): 51 Potência (kW): 9,4 Luz de Forno: Não Autolimpante: Sim Lâmpada do Forno Inclusa: Não Manípulos: Injetado Tipo de gás: glp/gn Tipo de Fogão: De piso Dúvidas Freqüentes: 1. Os produtos são novos? Todos os produtos no Pescador de Ofertas são produtos novos e com garantia direta dos fabricantes. 2. A mercadoria está disponível à pronta entrega? Todas as mercadorias são para pronta entrega. 3. O produto acompanha nota fiscal? Toda a mercadoria segue acompanhada de nota fiscal emitida para o cpf/cnpj informado na compra. Em nenhuma das hipóteses efetuamos vendas sem emissão de nota fiscal. 4. O produto acompanha manual? Todos os nossos produtos acompanham manual, fornecido pelos fabricantes. 5. Qual horário de atendimento? O horário de atendimento é das 09h às 18h de segunda à sexta-feira. 6. Como são realizadas as entregas? As entregas poderão ser realizadas via Transportadoras ou Correios. Para as entregas realizadas via transportadora não possuímos código de rastreio. 7. Ainda tem dúvidas? Utilize o campo de perguntas em caso de dúvidas e somente clique em comprar após a plena certeza em honrar a compra e concordar com as condições descritas acima. Política de Troca e Devolução: Nosso compromisso é sua total satisfação nas compras realizadas em nosso site. Visando a uma parceria de respeito e confiança, criamos a Política de Troca e Devolução, com base no Código de Defesa do Consumidor. Para evitar qualquer problema com a sua compra, ao realizar o pedido, fique atento: - à descrição e ficha técnica do produto; - à voltagem do produto (verifique se corresponde à região onde será utilizado); - à cor do produto (alguns produtos possuem cores sortidas e a foto no site é meramente ilustrativa); - Às dimensões do produto (verifique se há espaço para a montagem do produto onde será instalado). Atenção: No ato do recebimento do produto, recuse o recebimento e entre em contato com o Serviço de Atendimento ao Cliente, caso constate alguma das situações abaixo: - Produto avariado no transporte; - Embalagem violada; - Acessórios ou itens faltantes; - Produto em desacordo com o pedido; - Falta da nota fiscal ou discrepância entre a descrição da nota fiscal e o produto recebido. Garantia: Os produtos têm a garantia de 12 meses, contra defeito de fabricação, partir da data da compra validada na apresentação do Cupom Fiscal ou n. f. de compra, de acordo com o Código de Defesa do Consumidor lei 8.078, de setembro de 1990. Observação: A garantia só será finalizada e o produto de reposição enviado ao cliente, após o recebimento do produto com defeito.",7892946329191,"R$ 553,52",Fogão Star 4 Bocas Branco Bivolt - Itatiaia,https://www.americanas.com.br/produto/164236360,fogão star 4 bocas branco bivolt - itatiaia,americanas,Fogão Star 4 Bocas Branco Bivolt  Itatiaia,0,0,0,1,1,0.1,1,1,0.02,2,0.5,0.0027397260273972603
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características do Produto Tipo: Fogão de Piso Acendimento: Automático Queimadores: 1 Grande e 3 Médios Trempe dos Queimadores: Ondulada Esmaltada Mesa Queimadores: Inox Tampa de Vidro: Não Botões: Removíveis Válvula de Segurança: Sim Luz no Forno: Não Prateleiras no Forno: Uma Regulável Revestimento Forno: Esmalte Easy Clean Temperatura: 5 Posições de 180°C até 290°C Função Grill: Não Timer Grill: Não Timer Gás: Não Espeto Giratório: Não Bandeja Coletora de Resíduos: Não Porta Removível: Sim Porta do Forno: Vidro Panorâmico Vidro Duplo na Porta: Sim Puxador da Porta: Aço na Cor Preto Estufa: Fixa Entrada de Gás: Uma entrada(Lado esquerdo visto de frente) Marca: Venax Especificações Técnicas Alimentação: Gás glp (a conversão para Gás Natural não é coberta pela garantia) Tensão: Bivolt Frequência: 50/60Hz Classificação Energética: ""A"" Etiquetas: ence E conpet Garantia: 1 Ano Potência Queimador do Forno: 2,30 kW Potência Queimadores Mesa: 1,35 kW (queim. Méd. ); 1,80 kW (queim. Grande) Dimensões Internas do Forno (LxPxA): 378x470x290 (mm) Volume do Forno: 51,8 l L - largura / P - profundidade / A - altura",7898291100065,"R$ 785,36",Fogao A gas picasso 4 Q branco gás glp,https://www.americanas.com.br/produto/3193706404,fogao a gas picasso 4 q branco gás glp,americanas,Fogao A gas picasso 4 Q branco gás glp,0,0,0,1,1,0.1,1,1,0.02,4,0.25,0.005479452054794521
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogao 2b S/Saida Forno PMS-200n p20815/p37386, Marca: Progás, Modelo: PMS-200N, Garantia: 06 Meses,",7898466541891,"R$ 778,90",Fogao 2b s/saida forno pms-200n p20815/p37386,https://www.americanas.com.br/produto/2884711659,fogao 2b s/saida forno pms-200n p20815/p37386,americanas,Fogao 2b ssaida forno pms200n p20815p37386,0,0,0,0,0,0.0,0,0,0.0,51,0.0196078431372549,0.06986301369863014
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Com o Coliseum Plus a sua cozinha fica mais completa e fácil de limpar. Mesa de Inox em nova estrutura, simplifica a limpeza e ajuda a reter líquidos derramados. Manípulos modernizados, com design oval traz amplitude para o painel frontal, além de fácil retirada e aplicação (simplifica a limpeza do fogão). Puxador tubular metálico, mais estabilidade para a abertura da porta, além de agregar beleza e modernidade. Painel nova serigrafia, mais fácil de escolher e controlar a temperatura das bocas e forno. Pés altos acompanhando o alinhamento do design frontal do fogão, deixando o visual mais clean, além da facilitar a limpeza. Manípulos Front Control, Trempes duplas em aço esmaltado, Acendimento manual, 1 grade deslizante, Visor amplo e vidro total na porta do forno. Dimensões do Produto: Altura: 85,3 cm Largura: 48,9 cm Profundidade: 57,3 cm Peso: 17,1 Kg Garantia do Fornecedor: 3 meses",7897180505394,"R$ 688,93",Fogão Coliseum Plus 4 Bocas Acendimento Manual Atlas,https://www.americanas.com.br/produto/4758093626,fogão coliseum plus 4 bocas acendimento manual atlas,americanas,Fogão Coliseum Plus 4 Bocas Acendimento Manual Atlas,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Fogão 4 Bocas Fenix Com Mesa De Vidro Acendimento Automático Glass Preto Bivolt Mesa de vidro temperado trempes individuais esmaltada tecnologia Easy-Clean, sistema de câmaras injetadas, muito mais seguro, acendimento automático total, botões robustos, puxador de alumínio anodizado, queimador forjados estampados, forno com tecnologia Easy-Clean, luz no forno, Cooktop e forno em um só produto; Volume do Forno: 52 l Medidas Interna do Forno: Altura: 28 cm Largura: 38 cm Profundidade: 46 cm Especificações técnicas: Material da mesa: Vidro Material do painel frontal: Aço/cor Material estufa do forno: Aço/cor Tipo: Piso Quantidade de bocas: 4 queimador rápido: (3kW) 1 de 3000W queimadores família: (semirrápidos) 1 de 1750W queimador ramal: 2 de 1500W Trempe: Individual Tipo de forno: Gás Tipo de Gás: glp Pressão do Gás: 27 mBar (glp) - 20mPA (gás natural) Potência Total: (kW) / Queimadores + Forno 8,68 kW Classificação Energética: Mesa a Classificação Energética: Forno b obs: Nossos fogões e cooktops saem da indústria preparados para Gás glp (botijão), caso haja necessidade da conversão para Gás Natural o mesmo deverá ser feito em uma de nossas assistências técnicas. Dimensões: Altura: 90 cm Largura: 49 cm Profundidade: 58 cm Peso: 21 kg Garantia do Fornecedor: 12 Meses Cor: Preto Voltagem: Bivolt n/a",7898385060541,"R$ 685,43",Fogão 4 Bocas Fenix com Mesa de Vidro Glass Preto Bivolt,https://www.americanas.com.br/produto/4409746490,fogão 4 bocas fenix com mesa de vidro glass preto bivolt,americanas,Fogão 4 Bocas Fenix com Mesa de Vidro Glass Preto Bivolt,0,0,0,0,0,0.0,1,1,0.02,21,0.047619047619047616,0.028767123287671233
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Eficiência Energética, aquecimento direto por dupla ação: contato e irradiação infravermelho o qual elimina o desperdício e proporciona rapidez no cozimento. Controle de comando. Chave seletora de 4 posições, proporcionando aquecimento continuo ( no stop) similar ao fogão a gás. Pés com regulagem para nivelamento. CÓDigo: 2282 DiÂMetro: 220 Bocas: 2 PotÊNcia Total: 3000W TensÃO: 220V Consumo (kW/h): 3,0 Comprimento: 600 Largura: 350 Altura: 130 Peso: 4,16 Kg Acabamento: Escovado - Construídos em aço inox escovado, com design arrojado e moderno. - Alta robustez necessitado o mínimo de demanda de cuidado. - Portátil e leve podendo ser guardado fora de seu uso, ou transportado para diferentes lugares. - Ecologicamente correto. - Aquecimento sem resíduos de combustão, gerando ambiente isento de qualquer tipo de poluição. - Pratico e fácil de limpar. -Qualidade confiável assegurada. Produto Certificado Inmetro",7896981222820,"R$ 768,52",Fogão Elétrico Profissional Safira 2 Bocas - 220v - Cotherm - 2282,https://www.americanas.com.br/produto/9811027,fogão elétrico profissional safira 2 bocas - 220v - cotherm - 2282,americanas,Fogão Elétrico Profissional Safira 2 Bocas  220v  Cotherm  2282,1,1,1,1,2,0.2,1,2,0.04,1,1.0,0.0013698630136986301
/categoria/eletrodomesticos/fogao/fogao-de-piso,"Características principais: Trempe com novo design / Mesa totalmente selada, trempe encaixada sem furação de guia / sem cantoneiras / Manipuladores ergonômicos / Acendimento automático modelo (Ares Plus) / Puxador em tubo metálico / Grade forno removível / Forno com tecnologia de esmaltação Cleartec / Forno com 50 litros / Pés altos favorece a limpeza. Dados técnicos: Descrição dos queimadores:1 Queimador rápido 1,8 kw e 3 Queimadores semi rápidos 1,5 kw s/ acendimento. Cor: Branco Ares 4 bc branco – Cod. 1202 – ean: 7899639700091 PESO: ARES bruto: 19,50 kg liquido: 18,00 kg ares plus bruto: 20,5 kg liquido: 19,00 kg DIMENSÕES: altura 80 cm / largura 49 cm / profundidade 59 cm / altura com O pé 90,6 cm CUBAGEM: 0,22 M³",7899639700091,"R$ 765,92",Fogão Ares 4 bocas Branco,https://www.americanas.com.br/produto/4031593654,fogão ares 4 bocas branco,americanas,Fogão Ares 4 bocas Branco,0,0,0,0,0,0.0,1,1,0.02,11,0.09090909090909091,0.015068493150684932
